CustomerID,PurchaseFrequency,CustomerLifetimeValue,AverageTransactionValue,UniqueProducts,TotalQuantity,Recency,AvgRollingAmount
13901.0,5,2867.2,19.242953020134227,144,1739,72,19.48523489932886
13904.0,2,332.64,12.793846153846154,24,332,37,12.912307692307694
13908.0,4,2369.55,19.42254098360656,104,1478,80,19.37352459016393
13911.0,9,2580.91,17.43858108108108,120,2731,57,17.359594594594594
13914.0,2,626.45,18.983333333333334,28,380,12,18.875757575757575
13917.0,2,272.04,15.113333333333335,16,228,50,14.299444444444447
13918.0,2,1212.8400000000001,40.428000000000004,30,1140,50,40.06466666666667
13919.0,2,384.81,13.743214285714286,24,474,59,14.287857142857144
13922.0,1,172.25,24.607142857142858,7,93,352,25.542857142857144
13923.0,1,351.13,17.5565,20,185,54,16.3785
13924.0,6,1838.8500000000001,15.716666666666669,90,1575,2,15.731396011396011
13925.0,4,678.25,16.54268292682927,28,331,93,16.43536585365854
13926.0,1,223.85000000000002,20.35,11,104,23,20.70757575757576
13927.0,1,348.99,16.61857142857143,21,214,75,16.52968253968254
13928.0,4,464.57,17.206296296296298,23,129,11,17.600740740740743
13929.0,2,842.65,93.62777777777778,8,143,169,126.66574074074076
13930.0,2,337.34,19.843529411764706,15,274,58,19.584705882352942
13931.0,2,1237.53,21.336724137931036,56,725,96,21.50120689655172
13932.0,1,307.4,19.2125,16,72,295,19.271875
13933.0,2,608.7900000000001,26.469130434782613,23,205,109,25.102391304347826
13934.0,1,922.1,29.74516129032258,31,390,264,29.93870967741935
13936.0,1,376.58,14.483846153846153,26,330,180,14.083846153846155
13937.0,1,158.85,17.65,9,123,169,19.294444444444444
13938.0,1,71.66,10.237142857142857,7,70,35,10.922857142857142
13939.0,3,568.55,12.634444444444444,43,847,23,13.034148148148148
13940.0,4,839.14,17.12530612244898,39,516,17,16.76918367346939
13941.0,5,5112.96,113.62133333333334,24,2364,22,112.66844444444445
13946.0,3,561.5699999999999,51.05181818181818,11,443,79,51.98045454545454
13947.0,1,90.6,18.119999999999997,5,44,65,17.0
13948.0,1,102.0,34.0,3,40,361,38.63333333333333
13949.0,6,2427.32,15.170750000000002,124,2474,3,15.215250000000001
13950.0,4,745.06,21.28742857142857,33,323,11,21.158285714285714
13951.0,3,674.45,17.293589743589745,38,459,176,17.106410256410257
13952.0,2,3251.071,23.730445255474454,120,1431,218,23.578620437956207
13953.0,7,3515.68,175.784,8,2724,7,199.524
13954.0,2,439.92,17.5968,24,150,2,17.319466666666667
13955.0,2,322.96,9.786666666666665,33,154,154,10.811919191919191
13956.0,5,1019.27,6.933809523809524,123,486,5,6.857052154195011
13959.0,3,594.04,6.600444444444444,79,355,79,7.003222222222222
13960.0,2,230.22,19.185,11,142,21,19.43916666666667
13962.0,2,169.55,15.413636363636364,11,87,22,16.128939393939394
13963.0,4,664.54,18.986857142857144,35,460,308,19.256857142857143
13967.0,1,80.7,40.35,2,42,146,38.025000000000006
13969.0,18,9024.17,14.578626817447496,334,4528,7,14.635761981690905
13971.0,8,2758.26,18.511812080536913,118,1844,19,18.444026845637588
13972.0,2,190.25,12.683333333333334,15,187,71,13.352
13973.0,1,264.7,24.063636363636363,11,109,287,23.963636363636365
13974.0,1,413.59000000000003,14.77107142857143,28,249,49,14.461309523809524
13975.0,6,2461.2400000000002,7.480972644376901,240,1697,31,7.401793313069907
13976.0,1,357.98,35.798,10,154,207,41.193
13978.0,2,196.79000000000002,13.119333333333335,14,315,15,13.879555555555555
13979.0,1,869.87,16.108703703703704,54,639,73,16.159135802469137
13980.0,1,200.14,18.19454545454545,11,172,60,19.517878787878786
13982.0,4,1871.81,16.863153153153153,72,1136,39,16.906336336336334
13983.0,12,2603.43,24.3311214953271,91,1183,30,23.64728971962617
13984.0,5,920.51,57.531875,14,679,27,57.91770833333334
13985.0,15,7060.13,20.229598853868197,108,3445,4,20.221432664756446
13986.0,1,320.46,24.650769230769228,12,430,17,26.36102564102564
13988.0,6,4147.96,17.726324786324785,188,3044,20,17.71008547008547
13989.0,2,1266.08,30.88,33,1313,66,31.020650406504064
13990.0,1,311.3,19.45625,16,190,213,20.173750000000002
13991.0,6,852.88,10.400975609756097,58,995,12,10.350467479674796
13992.0,1,76.8,15.36,5,64,30,17.653333333333332
13993.0,9,3466.36,28.647603305785125,66,900,43,28.576528925619836
13994.0,6,2274.14,15.36581081081081,122,932,4,15.358547297297298
13995.0,5,1393.69,16.205697674418605,55,879,15,16.20918604651163
13999.0,12,3901.81,18.758701923076924,102,2243,10,18.70389423076923
14000.0,1,635.66,42.37733333333333,15,710,211,45.304
14001.0,3,2043.0800000000002,52.38666666666667,34,962,46,52.61128205128205
14002.0,2,529.73,11.270851063829788,47,877,134,11.537801418439717
14004.0,7,4582.64,26.799064327485382,102,2668,43,26.840000000000003
14005.0,5,2874.72,34.22285714285714,53,2478,10,33.99761904761905
14006.0,3,962.19,32.073,22,641,116,33.78966666666667
14009.0,2,695.61,16.562142857142856,42,365,198,16.941904761904762
14012.0,1,328.8,29.89090909090909,11,160,278,29.75757575757576
14013.0,3,473.02,13.91235294117647,30,462,110,13.816176470588236
14014.0,1,505.18,12.953333333333333,39,1076,77,13.259487179487179
14015.0,1,917.34,45.867000000000004,20,378,53,47.268
14016.0,4,4341.21,26.964037267080744,154,2125,162,26.93732919254658
14019.0,3,1421.61,21.539545454545454,37,1037,47,21.545454545454547
14020.0,2,642.8,16.48205128205128,37,441,17,17.003931623931624
14021.0,3,631.9,28.722727272727273,22,192,155,29.275
14022.0,1,440.0,15.714285714285714,28,487,225,15.725
14023.0,2,584.07,18.840967741935486,30,345,7,18.442580645161293
14024.0,2,327.7,20.48125,16,150,122,20.10625
14027.0,1,104.82,17.47,6,62,61,17.686666666666667
14029.0,2,467.66,31.177333333333333,15,198,63,32.35511111111111
14030.0,8,2358.84,9.747272727272728,210,1478,18,9.737617079889807
14031.0,19,17286.86,69.14744,119,5788,7,69.43560000000001
14032.0,11,2975.59,20.80832167832168,53,2032,2,20.383706293706293
14034.0,3,648.89,7.545232558139535,82,420,22,7.809767441860465
14035.0,5,1428.02,21.636666666666667,41,739,29,21.91040404040404
14036.0,1,626.65,16.49078947368421,38,268,285,16.775000000000002
14037.0,2,147.20000000000002,5.257142857142858,27,46,176,4.8812500000000005
14038.0,3,1560.38,16.960652173913044,64,965,78,16.998514492753625
14039.0,1,152.2,25.366666666666664,6,92,33,32.730555555555554
14040.0,12,3560.32,15.547248908296943,146,1544,41,15.511149927219796
14041.0,1,141.41,6.733809523809524,21,94,266,6.442460317460317
14044.0,4,646.42,3.1379611650485435,165,304,27,3.132135922330097
14045.0,4,1659.75,276.625,4,535,109,269.95
14046.0,1,154.99,11.070714285714287,14,460,284,10.347857142857142
14047.0,5,1308.6100000000001,40.894062500000004,22,381,9,40.5728125
14048.0,1,409.93,4.822705882352941,83,288,305,4.8323921568627455
14049.0,4,5578.72,11.670962343096235,348,3808,17,11.770069735006972
14050.0,2,746.36,13.821481481481483,49,689,32,13.966543209876544
14051.0,23,15610.390000000001,74.33519047619048,52,3756,1,74.00423809523808
14052.0,1,225.36,4.024285714285715,56,89,20,3.956309523809524
14053.0,2,260.25,65.0625,2,215,124,71.01041666666667
14054.0,1,92.46,15.409999999999998,6,62,65,16.136666666666667
14055.0,1,725.6400000000001,72.56400000000001,10,216,106,46.0865
14056.0,23,8152.71,7.493299632352941,320,4252,1,7.476427696078431
14057.0,17,6211.66,21.949328621908126,179,4873,24,21.857968197879863
14059.0,1,183.6,22.95,8,128,267,22.825
14060.0,19,6140.42,30.39811881188119,86,5386,5,30.48831683168317
14062.0,12,10464.85,94.27792792792793,60,5593,10,94.77513513513514
14064.0,5,1334.34,17.329090909090908,59,1772,29,17.37352813852814
14066.0,1,152.55,21.792857142857144,7,45,267,22.564285714285713
14067.0,2,374.7,7.2057692307692305,51,361,64,7.263589743589743
14068.0,1,265.85,11.077083333333334,22,73,320,11.621875000000001
14071.0,8,1437.57,4.450681114551084,271,994,4,4.446981424148606
14073.0,1,151.04,11.618461538461538,13,130,32,11.529743589743589
14075.0,3,942.26,21.913023255813954,33,754,5,21.115581395348837
14076.0,1,118.67,2.6970454545454547,43,79,129,3.0104545454545457
14077.0,5,499.41999999999996,11.89095238095238,33,268,41,10.352142857142857
14078.0,6,1049.37,16.144153846153845,46,310,102,16.147102564102564
14079.0,1,375.1,31.258333333333336,12,301,125,30.620833333333334
14080.0,1,45.599999999999994,11.399999999999999,4,48,33,10.6
14081.0,2,921.62,6.1441333333333334,126,592,302,6.189411111111112
14082.0,1,182.25,6.2844827586206895,28,110,365,6.270114942528736
14083.0,9,1002.9,5.6661016949152545,162,705,4,5.695856873822978
14085.0,18,4421.29,9.868950892857143,272,3177,2,9.927823660714287
14087.0,1,191.47,2.8157352941176472,61,250,3,2.7904901960784305
14088.0,13,50491.81,85.7246349745331,379,12665,10,85.73095642331634
14089.0,1,158.75,12.211538461538462,13,133,57,11.696794871794872
14090.0,1,76.32000000000001,76.32000000000001,1,72,325,76.32000000000001
14092.0,14,4076.91,19.050981308411213,117,2066,8,19.032056074766356
14093.0,1,433.86,4.3386000000000005,95,391,12,4.3022
14096.0,17,65164.79,12.749909998043435,1119,16352,4,12.748415509032828
14098.0,1,147.35,7.016666666666667,21,104,37,7.026666666666666
14099.0,11,3104.17,12.41668,167,2179,16,12.42121333333333
14100.0,1,191.95000000000002,7.678000000000001,24,63,138,7.7620000000000005
14101.0,6,5976.79,170.76542857142857,15,6942,74,173.0035238095238
14102.0,5,1105.8799999999999,19.066896551724135,35,769,5,18.764022988505747
14104.0,2,216.20999999999998,10.295714285714284,21,72,155,8.511269841269842
14105.0,1,1266.23,17.111216216216217,74,800,239,17.23148648648649
14107.0,7,2703.23,21.977479674796747,61,1793,52,21.93886178861789
14108.0,2,597.91,17.585588235294118,33,381,31,17.550588235294118
14109.0,1,144.2,16.022222222222222,9,88,73,16.21851851851852
14110.0,12,5683.15,36.66548387096774,94,2445,4,34.62070967741935
14111.0,4,692.85,69.285,10,458,14,67.81
14112.0,7,2915.15,18.2196875,117,1651,23,17.873541666666668
14113.0,4,1840.42,54.13,26,745,4,50.60205882352941
14114.0,2,386.53,25.768666666666665,15,101,274,24.712
14116.0,5,1382.74,19.204722222222223,61,707,20,19.234004629629627
14117.0,1,90.0,30.0,3,72,144,30.0
14121.0,4,2780.15,17.485220125786164,148,2082,4,17.476415094339625
14124.0,1,419.58000000000004,83.91600000000001,4,1618,84,71.26533333333334
14125.0,3,2720.63,16.38933734939759,159,1628,11,16.425281124497992
14126.0,3,706.1300000000001,47.07533333333334,14,508,8,38.62688888888889
14127.0,3,709.71,16.129772727272726,39,321,123,16.107045454545457
14128.0,2,637.5,13.858695652173912,40,564,61,13.67840579710145
14129.0,5,1123.8600000000001,21.61269230769231,31,592,2,21.628846153846155
14130.0,1,480.91,7.286515151515152,66,257,319,7.407348484848485
14132.0,11,3586.0299999999997,17.930149999999998,100,3368,2,17.941850000000002
14133.0,3,605.64,21.63,25,348,130,21.400714285714287
14135.0,15,4690.31,35.00231343283583,95,3850,2,34.92495024875622
14138.0,2,965.8800000000001,20.99739130434783,40,600,2,20.73652173913044
14139.0,1,415.82,15.993076923076924,26,510,46,14.653076923076924
14140.0,2,935.05,14.167424242424241,60,811,4,14.206969696969697
14141.0,4,915.13,22.87825,27,355,3,23.111375000000002
14142.0,1,311.81,14.173181818181819,22,313,373,14.44818181818182
14143.0,1,115.8,16.54285714285714,7,30,134,16.409523809523808
14145.0,4,3742.2,340.2,6,756,47,340.2
14146.0,5,4191.0,19.957142857142856,183,2437,9,19.924666666666667
14147.0,2,483.4,96.67999999999999,4,108,78,105.30666666666666
14148.0,1,157.2,52.4,3,16,234,83.69166666666666
14149.0,1,446.62,15.950714285714286,28,218,221,15.998928571428573
14150.0,2,658.64,25.33230769230769,23,496,36,25.015384615384615
14152.0,2,621.29,12.67938775510204,47,711,75,12.673537414965987
14154.0,2,1345.62,25.87730769230769,52,465,239,26.150384615384613
14155.0,1,118.75,19.791666666666668,6,25,266,18.497222222222224
14156.0,55,117210.08,84.02156272401434,714,57768,10,84.05339068100356
14157.0,2,424.89000000000004,9.236739130434783,45,271,20,8.999239130434784
14158.0,1,507.66,12.381951219512196,41,781,40,12.337073170731706
14159.0,11,4630.35,3.9407234042553196,501,4348,20,3.936744680851065
14161.0,3,1097.6200000000001,10.554038461538463,87,450,216,10.483060897435898
14162.0,2,289.36,11.5744,25,142,174,11.713066666666668
14163.0,4,2445.91,47.036730769230765,36,893,87,45.38673076923077
14164.0,2,1631.77,56.26793103448276,28,1033,71,49.888908045977004
14165.0,1,120.44,5.0183333333333335,23,53,276,5.063819444444444
14167.0,4,562.59,11.251800000000001,27,147,39,11.1733
14171.0,1,363.79,6.272241379310345,57,167,98,6.2940517241379315
14173.0,4,450.84,15.546206896551723,28,150,11,15.259022988505746
14174.0,1,134.46,5.171538461538462,26,94,33,5.212948717948718
14175.0,3,3222.3,21.626174496644296,139,1515,60,21.699217002237138
14176.0,4,576.9000000000001,18.609677419354842,28,209,297,18.14032258064516
14177.0,4,549.46,13.401463414634147,37,204,86,11.651463414634145
14178.0,7,1600.26,5.032264150943396,191,1494,9,5.015230607966455
14179.0,2,701.57,4.46859872611465,135,319,41,4.473322717622081
14180.0,25,4748.52,19.785500000000003,112,719,11,19.7039375
14184.0,1,452.89,18.870416666666667,24,127,67,18.86847222222222
14185.0,1,197.65,65.88333333333334,3,6,331,55.83611111111111
14188.0,6,2054.36,31.605538461538462,34,1162,31,31.11553846153846
14189.0,15,4654.08,17.56256603773585,176,3937,2,17.769132075471695
14191.0,13,4684.76,18.08787644787645,145,3662,2,18.100888030888033
14193.0,2,853.39,20.318809523809524,35,445,68,19.468015873015876
14194.0,21,11349.52,19.601934369602763,269,5840,5,19.600523891767416
14195.0,2,1012.0,144.57142857142858,7,760,202,169.93333333333334
14196.0,1,335.52,55.919999999999995,6,142,107,37.89222222222222
14198.0,4,701.4,17.984615384615385,35,290,18,17.942307692307693
14199.0,1,185.39999999999998,92.69999999999999,2,28,218,133.95
14201.0,7,747.44,20.20108108108108,32,590,60,20.02567567567568
14204.0,1,150.61,3.861794871794872,36,72,2,3.781452991452992
14205.0,2,466.7,19.445833333333333,23,204,17,19.34722222222222
14206.0,1,328.15999999999997,16.407999999999998,20,276,239,16.083
14208.0,1,151.74,15.174000000000001,10,114,95,14.860666666666665
14209.0,6,2073.43,23.83252873563218,55,691,11,23.6928735632184
14210.0,6,1905.8400000000001,18.684705882352944,66,760,106,18.526372549019612
14211.0,9,2241.1,20.009821428571428,87,1242,53,20.11696428571429
14212.0,1,1070.48,118.94222222222223,9,1152,90,132.80888888888887
14214.0,5,1004.38,14.990746268656716,64,751,31,15.128955223880599
14215.0,6,1789.72,16.57148148148148,98,1358,12,16.606666666666666
14216.0,4,1839.3,31.17457627118644,47,594,3,31.00225988700565
14217.0,17,2004.98,20.0498,78,689,2,20.07105
14218.0,1,169.48000000000002,14.123333333333335,12,160,43,12.935833333333335
14219.0,1,89.94,12.848571428571429,7,78,4,12.732857142857142
14220.0,2,632.4,30.114285714285714,21,272,247,29.87238095238095
14221.0,9,3432.8,17.78652849740933,123,2191,42,17.947547495682212
14222.0,1,683.17,16.662682926829266,41,607,177,16.640487804878052
14223.0,3,991.13,16.518833333333333,50,585,92,16.473277777777778
14224.0,4,1009.73,8.93566371681416,105,483,110,8.796917404129797
14226.0,5,2214.79,33.55742424242424,64,1296,29,33.85590909090909
14227.0,10,3350.96,19.148342857142858,117,1820,26,19.13502857142857
14229.0,3,1547.2,38.68,29,610,52,38.13900000000001
14231.0,3,925.71,18.514200000000002,47,409,184,18.5437
14232.0,5,2048.07,17.80930434782609,81,1941,43,17.808
14233.0,4,1462.72,41.792,30,680,49,41.648428571428575
14234.0,4,754.12,5.130068027210885,122,951,22,5.0423129251700685
14235.0,5,3144.86,39.80835443037975,65,1959,75,39.88367088607595
14236.0,2,490.86,32.724000000000004,15,310,81,41.242666666666665
14237.0,1,161.0,17.88888888888889,9,38,373,17.787962962962965
14238.0,1,146.85,18.35625,8,111,326,17.222916666666666
14239.0,11,2380.85,21.257589285714285,83,993,43,21.174255952380953
14240.0,2,890.34,21.19857142857143,37,418,30,21.41960317460317
14241.0,1,213.70000000000002,21.37,10,146,184,22.131666666666668
14242.0,2,280.55,17.534375,13,123,235,17.475520833333334
14243.0,10,2588.77,18.360070921985816,99,1221,9,18.601063829787233
14245.0,2,1693.45,15.680092592592594,107,976,220,15.649722222222223
14246.0,3,1474.06,19.654133333333334,57,804,111,19.5318
14247.0,1,136.76999999999998,6.838499999999999,19,47,278,6.680166666666667
14248.0,1,302.58,37.8225,8,102,318,38.1475
14250.0,3,1904.05,17.153603603603603,94,1200,7,17.157342342342343
14251.0,5,2879.7000000000003,36.91923076923077,37,1674,2,37.905769230769224
14256.0,2,969.0600000000001,18.284150943396227,51,414,260,17.785471698113206
14257.0,5,3099.7200000000003,29.242641509433966,88,1682,64,29.165377358490563
14258.0,9,12669.98,114.14396396396396,58,7100,9,114.01513513513515
14259.0,1,120.0,24.0,5,68,142,27.72
14261.0,2,1163.45,22.37403846153846,52,406,51,22.033653846153847
14262.0,8,2618.23,18.3093006993007,87,1645,8,18.281328671328673
14264.0,2,333.97,19.64529411764706,15,70,155,19.807058823529413
14265.0,2,530.18,17.10258064516129,31,330,109,17.344516129032257
14267.0,3,1516.24,27.568,25,530,163,27.59345454545454
14270.0,1,492.65000000000003,16.98793103448276,29,197,332,17.263505747126437
14271.0,1,112.32,11.232,10,88,226,10.637333333333334
14272.0,2,437.96,13.271515151515151,33,599,74,13.519242424242425
14273.0,4,559.97,19.309310344827587,22,264,51,19.555977011494253
14276.0,3,1119.74,17.4959375,52,744,99,17.532916666666665
14277.0,3,4188.0,18.864864864864863,195,1976,15,18.83558558558559
14280.0,1,134.04,16.755,8,52,197,16.345625
14282.0,15,3701.44,24.035324675324677,70,2656,3,24.45577922077922
14284.0,2,595.25,18.6015625,24,161,31,18.61119791666667
14285.0,4,1910.01,70.74111111111111,18,541,21,67.84172839506174
14286.0,3,4628.75,16.53125,220,4338,24,16.52653571428571
14287.0,3,176.63,19.625555555555554,9,261,8,20.436666666666667
14288.0,1,426.6,26.6625,16,188,213,27.556250000000002
14289.0,6,911.26,19.388510638297873,33,292,9,19.359787234042553
14290.0,5,2314.65,22.917326732673267,89,915,11,23.225247524752472
14291.0,11,3883.25,16.385021097046412,145,2749,2,16.4014064697609
14292.0,9,4871.93,48.719300000000004,64,1663,8,48.67356666666666
14293.0,4,1046.56,17.15672131147541,51,709,3,17.721803278688522
14295.0,1,166.20000000000002,33.24,5,84,40,32.38
14297.0,4,1305.33,21.053709677419352,48,865,18,21.354247311827958
14298.0,44,51527.3,31.476664630421503,884,58343,8,31.502443494196715
14299.0,9,3965.62,27.73160839160839,94,2149,8,27.804195804195807
14300.0,1,43.2,14.4,3,32,19,15.799999999999999
14301.0,1,640.14,49.24153846153846,13,606,117,49.04230769230769
14304.0,1,383.45,22.555882352941175,17,139,223,23.30294117647059
14305.0,3,1858.96,17.70438095238095,96,1089,71,17.653904761904762
14306.0,2,2093.32,63.4339393939394,33,1075,51,65.16727272727273
14307.0,6,2995.72,16.642888888888887,150,2058,89,16.60962962962963
14309.0,9,2352.53,20.10709401709402,74,1633,8,20.322478632478628
14311.0,1,310.26,15.513,20,146,243,15.468
14312.0,6,1611.59,18.524022988505745,74,1012,47,18.56310344827586
14314.0,1,120.0,15.0,8,296,107,13.215
14315.0,6,2481.13,24.565643564356435,64,1021,45,24.145841584158415
14317.0,1,508.58000000000004,21.190833333333334,24,255,65,20.66986111111111
14320.0,2,477.79,15.412580645161292,29,325,207,15.360967741935484
14321.0,5,1530.75,12.445121951219512,111,2406,11,12.411246612466126
14323.0,2,605.0600000000001,16.807222222222222,32,350,115,16.82166666666667
14326.0,1,183.85,22.98125,8,103,242,27.441666666666666
14327.0,1,311.65,25.97083333333333,12,139,163,25.979166666666668
14329.0,7,4975.24,19.28387596899225,218,3087,17,19.3237984496124
14331.0,2,462.65999999999997,16.523571428571426,27,252,124,16.12744047619048
14332.0,3,840.21,33.6084,22,463,23,36.551066666666664
14333.0,1,415.2,27.68,15,58,68,29.462222222222223
14334.0,8,2552.21,15.754382716049383,98,1731,17,15.772489711934156
14335.0,2,454.86,7.581,55,375,16,7.53225
14336.0,4,1614.91,17.943444444444445,77,1759,17,18.217888888888886
14338.0,2,588.22,18.97483870967742,30,335,161,19.208709677419357
14339.0,1,309.52,22.108571428571427,14,168,243,21.97714285714286
14340.0,1,134.7,22.45,6,58,219,21.71666666666667
14341.0,8,2166.98,16.92953125,109,1397,45,17.0425
14342.0,4,668.5600000000001,31.836190476190477,18,347,21,32.08238095238095
14344.0,8,889.9300000000001,12.534225352112676,56,477,127,12.839272300469483
14345.0,1,108.97999999999999,18.16333333333333,6,50,39,17.939166666666665
14346.0,2,1021.58,17.026333333333334,55,605,121,16.879666666666665
14348.0,1,409.57,22.753888888888888,18,183,260,26.098333333333336
14349.0,1,133.5,4.306451612903226,31,86,10,4.098118279569892
14350.0,1,282.93,15.718333333333334,18,183,274,15.449444444444444
14351.0,1,51.0,51.0,1,12,165,51.0
14352.0,4,1078.96,22.95659574468085,44,538,157,23.782127659574467
14353.0,1,90.6,15.1,6,64,215,12.775
14354.0,2,163.62,18.18,9,210,6,18.10222222222222
14355.0,1,174.4,15.854545454545455,11,92,366,16.11818181818182
14356.0,2,701.23,21.24939393939394,33,277,80,21.182424242424243
14357.0,1,225.12,5.628,39,147,43,5.27325
14359.0,3,912.18,16.58509090909091,44,371,19,16.551151515151517
14360.0,4,2118.03,18.102820512820514,104,1139,32,18.072165242165244
14362.0,1,151.5,4.094594594594595,37,96,22,3.928603603603604
14364.0,8,3717.35,53.87463768115942,61,1967,109,53.804227053140096
14367.0,16,9227.82,17.711746641074857,270,4426,8,17.686621880998075
14368.0,1,155.0,19.375,8,36,320,19.570833333333333
14371.0,1,100.5,25.125,4,34,295,25.3
14373.0,1,76.55,19.1375,4,17,358,21.333333333333332
14375.0,1,235.56,3.5690909090909093,57,184,185,3.510277777777778
14377.0,2,617.05,56.095454545454544,11,219,191,64.86515151515151
14379.0,2,348.1,7.567391304347827,39,292,44,7.608514492753622
14381.0,1,202.68,3.619285714285714,56,146,52,3.6250595238095236
14382.0,1,615.49,4.88484126984127,121,1231,26,4.893174603174603
14383.0,3,1247.69,21.14728813559322,49,817,38,21.306836158192088
14385.0,3,202.11,14.436428571428573,13,159,9,14.720952380952381
14386.0,1,142.4,20.342857142857145,7,54,297,22.114285714285717
14387.0,3,1727.6,12.428776978417266,125,795,33,12.076498800959234
14388.0,8,3212.84,17.273333333333333,124,1941,10,17.266344086021505
14389.0,2,1043.46,23.188000000000002,33,729,65,22.534296296296297
14390.0,9,4642.57,16.347077464788732,135,2133,10,16.34785798122066
14393.0,1,67.95,13.59,5,13,218,13.781666666666666
14395.0,9,3479.91,9.999741379310345,181,1689,2,10.016120689655178
14396.0,2,487.99,6.684794520547945,71,225,65,6.713310502283105
14397.0,19,2612.96,30.034022988505747,18,1890,3,30.147356321839077
14400.0,1,574.7,22.988000000000003,25,454,149,23.5396
14401.0,13,4051.48,22.26087912087912,113,4507,4,22.25318681318681
14403.0,4,1475.81,73.7905,17,519,130,63.323
14404.0,6,1449.32,14.4932,70,827,34,14.429933333333333
14406.0,1,156.75,19.59375,8,77,119,20.18125
14407.0,6,2157.73,29.557945205479452,67,1415,107,28.9053196347032
14408.0,7,2599.03,24.519150943396227,60,1610,11,24.386761006289312
14409.0,6,2059.4500000000003,38.137962962962966,40,1230,71,40.787962962962965
14410.0,9,1100.27,5.821534391534391,153,567,92,5.945079365079366
14411.0,1,1063.0,75.92857142857143,14,196,311,76.55714285714286
14412.0,2,770.03,17.90767441860465,43,786,43,18.048914728682174
14413.0,1,121.05,5.502272727272727,22,67,362,5.363257575757576
14414.0,7,1496.98,15.432783505154639,79,2512,92,15.527560137457042
14415.0,13,5855.57,10.113246977547496,283,2996,1,10.114758203799656
14416.0,2,490.22,35.01571428571429,13,326,22,33.15238095238095
14418.0,3,1937.25,15.622983870967742,114,1711,4,15.641290322580646
14419.0,6,1051.79,5.206881188118811,112,483,11,5.179735973597359
14420.0,1,387.52,13.362758620689654,29,334,99,13.623218390804597
14421.0,2,813.11,30.115185185185187,25,365,57,30.197407407407407
14422.0,6,4263.64,19.205585585585588,189,2906,1,19.108888888888885
14423.0,1,265.2,88.39999999999999,3,120,218,124.66666666666667
14424.0,1,322.08,322.08,1,48,18,322.08
14426.0,10,4481.67,20.007455357142856,183,2699,24,19.961383928571426
14427.0,2,363.34000000000003,21.37294117647059,16,228,50,19.864509803921568
14428.0,5,1224.06,8.934744525547444,108,428,7,8.848248175182482
14431.0,1,470.36,27.668235294117647,17,130,303,27.681960784313727
14432.0,6,2248.5,5.964190981432361,256,2013,10,5.934920424403182
14434.0,6,1372.8,114.39999999999999,3,368,22,107.21666666666668
14436.0,1,89.06,9.895555555555555,9,129,99,9.270740740740742
14437.0,1,63.0,12.6,5,60,366,13.4
14438.0,1,131.9,14.655555555555557,9,82,306,14.58888888888889
14439.0,1,2661.24,83.16375,32,526,320,80.72625000000001
14440.0,5,2357.6800000000003,42.8669090909091,33,588,8,42.450545454545455
14441.0,4,1712.89,33.58607843137255,43,446,1,33.285294117647055
14442.0,2,1589.82,25.235238095238095,58,482,205,25.26989417989418
14443.0,4,1420.2,15.270967741935484,84,938,54,15.203225806451615
14446.0,4,1010.35,3.6474729241877255,233,916,1,3.646335740072202
14447.0,5,1163.23,16.617571428571427,54,571,19,16.671761904761905
14448.0,2,375.35,18.767500000000002,20,104,9,10.493333333333334
14449.0,4,885.8,3.5431999999999997,201,741,19,3.539800000000001
14450.0,3,483.25,12.08125,32,241,181,11.922083333333333
14451.0,2,643.9,6.132380952380952,86,378,60,6.167460317460318
14452.0,2,259.05,4.3175,55,116,11,4.2194722222222225
14453.0,1,119.93,5.451363636363637,22,49,190,5.5249999999999995
14456.0,9,3017.28,3.1861457233368533,580,2885,5,3.1834987680394207
14457.0,1,113.64,28.41,4,88,311,35.394999999999996
14459.0,1,1837.92,49.67351351351351,37,760,155,51.09783783783783
14460.0,3,434.34,27.14625,14,881,110,28.081249999999997
14461.0,3,2103.06,11.683666666666666,173,766,148,11.48477777777778
14462.0,11,1980.57,8.500300429184549,150,956,66,8.585851216022888
14463.0,3,529.62,88.27,6,179,98,81.15666666666668
14465.0,3,1038.44,8.44260162601626,107,398,247,8.588265582655826
14466.0,7,2272.4,31.561111111111114,35,1006,29,31.933912037037032
14467.0,4,596.26,6.699550561797753,67,276,18,6.74131086142322
14470.0,2,461.19,10.725348837209303,43,193,12,10.63531007751938
14472.0,8,1852.67,6.991207547169812,153,1135,104,6.987811320754713
14473.0,2,234.34000000000003,33.47714285714286,7,88,74,41.17333333333334
14474.0,1,547.66,18.884827586206896,29,140,46,18.725057471264368
14475.0,3,925.85,22.04404761904762,35,447,72,21.970000000000002
14476.0,1,193.0,11.352941176470589,17,110,257,10.862254901960783
14477.0,4,1309.6,130.95999999999998,7,720,20,139.37333333333333
14479.0,2,316.25,17.569444444444443,18,117,254,17.763425925925926
14480.0,1,279.05,21.465384615384615,13,143,11,21.002564102564104
14481.0,2,636.51,21.217,25,489,165,21.413666666666664
14482.0,6,2022.81,14.765036496350364,110,1627,18,14.644233576642335
14483.0,1,137.1,15.233333333333333,9,97,282,13.716666666666667
14484.0,1,321.92,22.994285714285716,14,210,50,22.987142857142857
14485.0,1,162.8,3.539130434782609,44,70,39,3.4600724637681157
14487.0,6,1165.48,8.324857142857143,112,712,27,8.600202380952384
